"EXCELENTE PROFESOR, DE LOS MEJORES DE LA UNIVERSIDAD.",1
"Excelente profesor, de los mejores con los que he visto hasta el momento",1
"Excelente profesor, de admirar. gracias",1
"Excelente profesor, con una muy buena disposición a que el estudiante aprenda.",1
"Excelente profesor, con una gran enseñanza del curso a pesar que no me alcanzo para pasar la materia, tiene una gran metodología de enseñar con buenos
conocimientos, no cabe duda de volver a ver materias con el",1
"Excelente profesor, con un gran conocimiento y disposición, y una gran capacidad para enseñar su curso, e incluso reforzar cursos anteriores.",2
"Excelente profesor, con muy alto conocimiento en su campo",1
"Excelente profesor, con mucha disponibilidad y buena pedagogía.",2
"Excelente profesor, aunque fue dificil la materia y sobre todo despues de un paro el tuvo toda la disposicion para explicar los temas que ya se habian tratado, y se cumplio con la mayoria de los temas del curso.",2
"Excelente profesor, acompañamiento en las actividades de las clases, información importante para tener y gozar de buena salud.",1
"Excelente profesor, a pesar de sus problemas de salud siempre se esmero por cumplir con el horario y con los temas previstos.",2
"Excelente profesor, 3 semestres con el y se nota el gran avanza en mi como estudiantes gracias a la catedra didactica que maneja, simplemente el mejor es su campo",2
Excelente profesor y persona.,1
Excelente profesor y persona.,1
Excelente profesor y persona.,1
Excelente profesor y persona.,1
"Excelente profesor y persona, tiene mucha disponibilidad y comprensión con sus estudiantes.",2
"Excelente profesor y persona, el curso y la forma en que el profesor impartió el curso fue de alta contribución para mis conocimientos. El profesor es una persona muy profesional, respetuosa y responsable",2
Excelente profesor y persona,1
Excelente profesor y orientador,1
Excelente profesor y muy buena metodologia,1
Excelente profesor y muy buena las clases,1
Excelente profesor y muy agradable la clase.,1
Excelente profesor y metodo de enseñanza,1
Excelente profesor y buena persona,1
"Excelente profesor pero como observación; por favor tomarse el tiempo necesario para calificar bien los parciales y así evita que tanto los estudiantes como el profesor pierdan tiempo haciendo reclamos en horarios fuera de clase por errores de calificación. Esto es una observación general que haré en todos los cursos; en la sede principe los vigilantes cierran los baños en determinadas horas del dia sobre todo al medio dia y uno tiene que aguantarse la necesidad humana durante horas. Los perjudicados somos los de otra ciudad, por favor mejorar eso",-1
Excelente profesor pero a veces es muy acelerado al momento de explicar.,-1
"Excelente profesor muy profesional, en cuanto a la materia se dificulta mucho virtual",1
"Excelente profesor muy apasionado por lo que hace, y eso es transmitido hacia los estudiantes, muy buena persona",2
Excelente profesor explica muy bien le tiene a uno paciencia y sus explicaciones son claras y la clase es muy didactica. aprendi cosas nuevas y feliz por el darme clases y ser mi profeso,2
Excelente profesor de muy alta calidad y buen conocimiento enseña bien los conceptos estricto en los examenes ayuda a los estudiantes a resolver dudas,1
Excelente profesor con calidad de pedagogia.,1
Excelente profesor !!!! :3,1
Excelente profesor !,1
Excelente profesor :),1
"Excelente profesor , gran persona",1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente Profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profesor,1
Excelente profeso,1
Excelente profeso,1
EXCELENTE PROFESIONAL,1
"Excelente profeser, se preocupa siempre porque sus alumnos aprendan bien",1
"Excelente profe, muy buena pedagogía.",1
Excelente planificacion del curso. El docente es una gran persona y a nivel profesional es de admirar. Docentes como el son los que la Universidad necesita.,2
Excelente para ser de una manera virtual el docente transmitio muy bien su conocimiento,1
Excelente orientadora.,1
Excelente organización de la metodología,1
Excelente nunca cambies ;),1
Excelente metodologia. la profesora es muy oportuna y responsable con las clases y material didactico que utiliza.,1
"Excelente metodologia, me gsuta que el docente cuenta con experioencia en el extrangero, además de ser empresario, logra brindar un poco de su experiencia y recorrido en cada clase, le dio un enfoque interesante a la clase que la hace entretenida",1
"Excelente metodología, explica muy bien sus clases y resuelve todo tipo de dudas que tenga el estudiante, aunque se crea que es un poco agresivo por su todo de voz
es todo lo contrario, te sabe escuchar muy bien y repite un tema la veces que sean necesarias.",1
Excelente metodología y acompañamiento por parte del profesor. Gran trabajo al ayudar a sus estudiantes a llegar preparado a los exámenes preparados y buena disponibilidad para dudas o asesorías,2
Excelente metodologia para dirigir la clase,1
Excelente metodología en comparación con sus colegas.,1
Excelente metodologia de enseñanza por parte de la profesora,1
Excelente metodología de enseñanza,1
Excelente metodologia de enseñanza,1
Excelente metodologia de aprendizaje,1
Excelente metodología,2
Excelente metodologia,1
Excelente metodologia,1
Excelente mentora de tesis!! con sus conocimientos aporta mucho para mi formacion como profesional,1
Excelente maestro,1
Excelente maestro,1
Excelente maestro,1
"EXCELENTE MAESTRA, ME GUSTA MUCHO SU METODOLOGIA.",1
"Excelente maestra y ser humano. Una docente que todo alumno deberia tener, es respetuosa, comprometida, exigente, tolerante, solidaria, empatica y podria decir mil cosas buenas mas. Espero tener la dicha de volverla a encontrar en mi proceso formativo. Se que por ahora hasta aqui acompaña nuestro proceso de formacion profesional, y por eso aprovecho para felicitarla por ser una gran docente y siempre ver a su estudiante como un ser humano primero antes que un alumno, su calidad humana es inigualable. Felicitaciones al programa por integrar docentes como ella",2
"Excelente maestra , buena manera de enseñar",1
Excelente maestra,1
Excelente maestra,1
"Excelente lo enseñado en clase, fue practico y asi estuvo mucho mejor las clases para su aprendizaje",1
Excelente las explicaciones y la disposición a responder dudas,1
"Excelente la Metodologia que el profesor abordo en cada clase, le motiva a seguir aprendiendo mas Ingles",2
"Excelente la forma en la que enseña, se nota que le apasiona y trata de que nos queden claros al máximo todas sus enseñanzas; agradecimientos por todos esos
conocimientos tan valiosos que nos brindó",2
Excelente la disposición del profesor y sus explicaciones,2
Excelente la apropiación de los temas planteados por el profesor y sus explicaciones a lo largo del semestre,2
Excelente habilidad para darse a enteder en algo tan complejo como lo es le idioma para mi,1
"Excelente guianza durante el curso, los nervios para lo que se viene sobrepasan los límites.",2
"Excelente estrategia de estudio, trata temas muy interesantes e importantes para la teoria y la practica, toma en cuenta cada aporte y lo hace parte del tema, excelente clase resumidamente.",1
Excelente el profe Gerardo Perilla,1
Excelente docente.,1
Excelente docente.,1
Excelente docente.,1
Excelente docente.,1
Excelente Docente.,1
Excelente docente.,1
Excelente docente!!!1,1
EXCELENTE DOCENTE!!,1
EXCELENTE DOCENTE!!,1
Excelente docente! se lucieron :),1
"Excelente docente! carismatica, responsable,muy inteligente y demasiado organizada en todo lo referente al curso",1
Excelente docente!,1
"Excelente docente,excelente pedagogía",1
"Excelente docente, sus clases fueron de gran aprendizaje, muy bien organizadas y explicadas",2
"Excelente Docente, su metología extraordinaria para la adquisición de un aprendizaje significativo. Me encataría volver a tener clases con ella en el transcurso de mi carrera profesiona",1
"Excelente docente, se aprende mucho en su clase y tiene gran disposición para atender dudas",1
"Excelente docente, respetuoso y dedicado a su trabajo, alguien de admirar como persona y docente",1
"Excelente docente, ninguna observación por dejar.",1
"Excelente docente, muy atento con las asesorías de trabajos de grado.",1
"Excelente Docente, lo felicito",1
"EXCELENTE DOCENTE, LA METODOLOGIA USADA ES MUY OPORTUNA Y ACERTADA PARA NUESTRO APRENDIZAJE.",1
"Excelente docente, la forma que dicta las clases es muy oportuna para ser virtuales",1
"Excelente docente, hace sus clases teoricas muy amenas , claras y precisas, disponibilidad y vocacion para dictar sus clases y despejar las dudas",1
"Excelente docente, explicaciones muy claras y con infinidad de ejemplos aplicativos. La experiencia que tiene y la pasión que pone en sus clases las hace muy amenas",2
"Excelente docente, explica todo de manera muy clara",1
"Excelente docente, es muy respetuosa y dinamica en el momento de dar su clase.",1
"Excelente docente, desde siempre.",1
"Excelente docente, comprensivo ya que el modo virtual es complicado tanto para ellos como para los estudiantes, su metodología hace que nos apropiemos adecuadamente de cada conocimiento.",2
"Excelente docente, aprendí mucho. Hubo varias cositas que no pudimos hacer en el laboratorio, pero se entiende que ha sido a causa del tiempo y disponibilidad de todos los estudiantes y profesor. Felicidades por ser tan buen docente.",1
"Excelente docente y profesional, espero en mi futuro profesional ser como ella.",1
Excelente docente y persona,1
Excelente docente útiliza dinamicas muy buenas para aprender,1
"Excelente docente universitaria, una profesional en su tema, super disciplinada y comprometida con su labor con su vocación con los muchachos, establece unos parametros unas reglas que hacen que el estudiante aprenda llegar a su nivel y su exigencia es un reto",1
Excelente docente se nota el maneja de los temas estipulados en clases y la manera de brinda la informacion es clara y precisa...,1
Excelente docente se le nota el empeño que le pone a las clases utilizando diversos métodos de enseñanza explicando clara y dinamicamente los temas,2
"Excelente Docente muy profesional en su labor con gran conocimiento, maneja una excelente Comunicación con los estudiantes que genera un buen ambiente académico. Hoja la nos pueda dictar la Asignatura Arquitectura de computadores II en el próximo semestre.",1
Excelente docente muy comprometido con la asignatura y con los estudiantes,2
Excelente docente muy comprometido con la asignatura y con los estudiantes,2
"EXCELENTE DOCENTE LA MANERA DE DESARROLLAR LA CLASE Y SE NOTA QUE NO SOLO CONOCE Y MANEJA SU MATERIA LO HACE CON AMOR Y ESO TRASMITE, FELICITACIONES PROFE, SIN DUDA ALGUNA ES UNA EXCELENTE DOCENTE",2
Excelente docente explica muy bien cada tema y se da a entender muy fácil.,1
Excelente docente en todos los aspectos.,1
"Excelente docente con vocación para enseñar, con mucha paciencia y conocimiento sobre la materia que imparte",1
"Excelente docente con un gran conocimiento, tiene como fortaleza su gran responsabilidad y puntualidad",1
"Excelente docente con metodologías de enseñanza poco convencionales, pero funcionales, donde en estas hace que el estudiante salga de su rutina de estar siempre escribiendo en un cuaderno, lo cual hace que los estudiantes se distraigan un poco de sus actividades cotidianas, creando un buen estado anímico en este",2
"Excelente docente con calidad humana, y disposicion total para guiar en cualquier tipo de duda.",1
Excelente docente atiende a los requerimientos de dudas reclamos y demás... Algo muy importante en medio de la situación que se vive en el país tiene una gran capacidad a la hora de dar la clase y se le entiende muy bien,2
EXCELENTE DOCENTE ¡¡¡,1
Excelente Docente,1
Excelente Docente,1
Excelente docente,1
Excelente docente,1
Excelente docente,1
EXCELENTE DOCENTE,1
Excelente docente,1
Excelente docente,1
EXCELENTE DOCENTE,1
Excelente docente,1
Excelente docente,1
Excelente Docente,1
Excelente docente,1
Excelente Docente,1
Excelente docente,1
EXCELENTE DOCENTE,1
Excelente docente,1
EXCELENTE DOCENTE,1
Excelente docente,1
Excelente docente,1
Excelente docente,1
Excelente docente,1
Excelente docente,1
EXCELENTE DOCENTE,1
Excelente docente,1
Excelente docente,1
Excelente docente,1
Excelente docente,1
Excelente docente,1
Excelente docente,1
Excelente docente,1
Excelente docente,1
Excelente disposición y buena metodologia del curso,1
Excelente directora de trabajo de grado,1
Excelente didactica y metodologia,1
"Excelente curso, con algunos cambios que pueden darle mejora pero bien a mi criterio",1
Excelente curso y metodología,1
Excelente curso sobre todo teniendo en cuenta los nuevos metodos de trabajo,1
Excelente curso pero los metodos de explicacion no son los adecuados para muchos ya que se vuelve un poco lenta la clase lo que produce que se preste mucha menos atencion a la explicacion. tal vez cambiar la metodologia a la hora de explicar los temas seria perfecto,-1
Excelente curso el mejor,1
Excelente curso,1
Excelente curso,1
Excelente como siempre para hacer comprender la información resalta sobre todo por ser hasta ahora la unica profesora que para mi opinion durante las clases a distancia mantiene esa sentimiento de cercanía y familiaridad con los estudiantes.,1
"Excelente clase, un profesor que genera muchísima confianza a la hora de preguntar.",2
"Excelente clase, muy dinamica, supo aplicar la ayudas tecnologicas.",1
"Excelente clase, la profesora es muy entendible",1
"Excelente clase, excelente docente",1
Excelente clase y una excelente docente.,1
Excelente clase,1
Excelente clase,1
Excelente clase,1
Excelente asignatura. ya que nos permite a ver la realidad de lo que somos como persona,1
"Excelente asignatura, excelente docente, siempre preocupada por que los temas quedaran claros, utilizo mucho material didactico e hizo de cada clase durante el semestre una experiencia enriquecedora",2
"Excelente área para formación de la profesión de trabajo social, la docente fue muy clara en cuanto a todo el contenido lo cual permitió dejar claro los objetivos",1
Excelente adaptacion al intento de virtualizacion de la universidad,1
"Excelente acompañamiento por parte del docente, ademas de los conocimientos ser acordes a las tecnologias, tambien fue variado en los distintos ambitos de la vida cotidiana.",1
Excelente acompañamiento del docente guia carlos delgado,1
Excelente,1
Excelente,1
Excelente,1
Excelent work.,1
Excelent professor,1
Excelent eprofesora,1
"Excelelnte curso dado por parte del profesor, los temas fueron muy bien explicados por el profesor y mantiene la calidad de su enseñanza, su comprensión y respeto hacia los estudiantes.",1
Exceente comunicación y planteación de objetivos,1
Evitar faltar mucho y constantemente,-1
Evaluar de acuerdo a los tiempos y virtualidad,-1
"Evalua temas que no enseñó ""Eso debieron haberlo visto con su profesor de bachillerato"" fueron sus palabras",-1
"Etica profesional, en sus horarrios de no habitual responde a las inquietudes del curso",2
"Estuvo muy bien, aunque a veces el docente cometía errores conceptuales",1
Estuvo muy bien el curso,1
"Estuvo muy bien el cuerso esta definitivamente es la materia con la que se le ve comodo, lo unico es un poco mas de claridad en conversiones de sistemas numericos para no aprenderlas mecanicamente ya que son un poco confusas sino deducirlas en todos los otros temas no tengo ninguna queja muy bueno el curso.",1
"Estuvo bien.Solo que me gustaria, que explicara un poco mas, de como debe ser el proyecto",1
"Estoy totalmente seguro que es el profesor mas respetado de electrónica, por su didáctica a la hora de enseñar, por su comprensión, por su acompañamiento durante el semestre. es el mejor maestro!",2
"Este tipo de clases deben ser un poco más lúdicas, ya que son temas difíciles de aprender",-1
"Este semestre personalmente fue duro para mi porque tuve que trabajar y estudiar al mismo tiempo, lo cual no es excusa para nada, simplemente que desde mi punto de vista, la virtualidad me ha afectado de manera descomunal en mi nivel de estudios, Este curso hubiera sido muchisimo mejor aprovechado por mi en una modalidad presencial. De la profesora Luz America,, no tengo queja, pero me hubiera gustado tener mas contacto o cercania con la docente en una presencialidad del curso para disfrutar mas este",0
"Este profesor utiliza palabras groseras (soeces) durante la clase, es arrogante con el estudiante, No respeta los puntos de vista y tiene preferidos en el grupo, lo cual hace sentir mal al estudiante y no hace de su clase que sea amena y correcta. Se le hace consultas y no responde, mas bien lo ignora. y no explica bien la asignatura. hace ridiculizar al estudiante con los demás, lo cual perjudica al estudiante y no es imparcial a la hora de evaluar. Por favor corregir esto con este profesor, dado a que esta asignatura es muy importante en la Tecnolgía en Alimentos",-2
"Este profesor me toco en el Gimnasio del pacifico y es lo mismo que en la U, enseña muchisimo menos de las horas que le corresponden, pone un video que se escucha y se mira fatal, me da mucha pena que se le pague a este señor con los impuestos de los colombianos y haga tan mal trabajo pedagogico",-1
Este profesor debería atender a los estudiantes con sus preguntas y no simplemente ignorarlos para seguir como si nada. Escuchar a sus estudiantes y respetar sus diferentes opiniones,-1
"Este docente tiene mucho por mejorar, era muy evidente que sus clases no eran planificadas, sus explicaciones no eran claras, su organización estuvo mal planificada ya que no hubo tiempo para los dos opcionales,la entrega de las notas de los parciales se demoró más de 15 días",-1
"Este curso, ayudo a la comprencion como tal de la importancia de mi carrera y todas las grandes cosas que se pueden lograr con ella.",1
"Este curso pudo tener un mayor potencial para la vida labora, dado que fue en gran parte teorico y poco practico. Ademas las pruebas que vimos fueron muy sencillas",-1
"Este curso fue satisfactorio ya que el profesor se tomó su debido tiempo para enseñarnos y explicarnos muy respetuosamente cada uno de los temas dentro del mismo, haciendolo así para mi de fácil entendimiento.",2
"Este curso es totalmente importante en la carrera, para no desconocer artefactos y poder llevar a la practica todo lo visto en la teoria, es muy interesante. Felicitaciones al profesor por llegar a los estudianted de una manera más amigable, muy responsable.",2
"Este curso es sumamente importante para realizar el trabajo de grado; el profesor fue muy apropiado en las dos revisiones generales, que nos permitieron corregir temas a tiempo.",1
"Este curso debería darse más temprano en la carrera para en el transcurso de la carrera desarrollar mejor las habilidades que se adquieren, es muy útil y muy necesario.",0
Estas clases fueron de gran relevancia en mi vida.,1
"Estar más pendiente de las personas que no saben y no tienen mucho conocimiento, y cuando se le pregunte no se enoje, no todos entendemos de la misma facilidad que otros.",-1
Estar más en teoría paso a paso,0
Estar abierto a cambiar la metodología de enseñanza con la que se viene planeada ya que no todos los estudiantes tenemos las mismas capacidades de aprendizaje.,-1
"Esta todo bien, las notas se deben saber cuando calificarla individual o grupal",0
Esta materia se debería ver antes en el cronograma ya que los conocimientos adquiridos aquí se aplican en Desarrollo de software 1,0
"Esta materia no aporta nada a nuestro perfil profesional, nos quita tiempo el cual podriamos invertir en otras asignaturas, deberia ser considerada excluida de el pensum",0
"Esta fue una de las mejores asignaturas de este semestre, me encanta la metodologia de la profesora en la clase, me encanta la asignatura en si, porque aunque tiene su parte teorica que es fundamental, lo llevamos a lo cotidiano, lo que nos permitio una mejor comprension.",2
"Esta clase es fantastica, la profesora exige mucho pero asì mismo entrega a los estudiantes",1
"Esta asignatura hubiese sido PERFECTA presencial por el alto integro que tiene la materia, por ser muy practica, buena capacidad del maestro en explicar y paciencia con las entregas de trabajo, hay que tener muy en cuenta en una asignatura de estas el respeto y el tacto al referirse al estudiante hombre y mujer, ambos tienen las mismas capacidades de ejercer los ejercicios muy independiemente de su genero",2
"Esta asignatura es pesada, desde que entre a la carrera me habian advertido de la complejidad, justo ahora es la primera vez que la curso, entendi que lo que dicen es cierto, sin embargo el profesor da herramientas que ayudan a comprender mas esta asignatura. El profesor como educador demuestra excelencia, es un profesor de los que me hubiera encantado haber visto en mas asignaturas , su calidad humana, dinamismo van de la mano con la formacion que brinda a los estudiantes, exige lo que es debido y se toma la molesta de implementar alternativas que permitan un mayor entendimiento como lo fue la metodologia de aprendzaje invertido",2
"Esta asignatura en mi caso fue de gran contribución, con gran impacto en mi salud mental, ya que al momento de tener que realizar actividades que requeria un poco mas de exigencia a mi cuerpo, me ayudo a crear una personalidad de competencia y seguridad.",1
"Esta área es fundamental para el desarrollo de los estudiantes, debería haber por cada semestre una área de estas",1
Ese man es el mejor,1
"Escoger mejor la herramienta con la que se trabajara durante todo el curso, para evitar inconvenientes como con Octave",-1
Es uno de los mejores profesores que hay en la universidad del valle por lo menos a mi parecer,1
"Es uno de los mejores profes que he visto en mi recorrido por la Univalle, el nos explica bien, pero, con esos parciales parece que explica demasiado bien",1
"Es uno de los mejores docentes que tenemos en la carrera, tiene un carisma fascinante, esta muy bien preparado en su campo y en todos los campos de la carrera debido a que a sido de mucha ayuda para otras asignaturas, trata que la clase sea muy amena. ojala siga asi.",1
Es una profesora que conoce mucho de los temas que toca,1
Es una profesora muy paciente y se le entiende,1
Es una profesora muy organizada. su forma de dar la clase es muy clara. proporciona herramientas que permiten entender de forma adecuada los temas propuestos,1
Es una profesora muy organizada y realiza diversas actividades que nos ayudan a aprender de formas muy divertidas,2
"Es una profesora muy inteligente ,preparada , que tiene mucho para dar, sin embargo carece de vocación es muy arrogante y grosera con los estudiantes ; no dan ganas de ir a su clase ,por qué enseña cómo con ira , si el estudiante no entiende o no le dan los ejercicios se molesta y hace comentarios fuera de lugar",-1
Es una profesora muy exigente y estricta con su materia.,1
Es una profesora muy comprensiva.,1
"Es una profesora muy buena realmente, pero siento que estas materias al ser tan importantes, es ideal alguien con más experiencia en el asunto,",0
Es una profesora muy activa la mejor en esta area maneja ala perfeccion el habla de ingles enseña los conceptos calves de como aprender mas rapido e facil el ingles es muy profeccional,1
"Es una profesora con muy buena actitud y una energía muy positiva, posee muchos conocimientos , es muy inteligente y respetuosa, sin embargo su metodología no es muy eficiente para transmitir conocimiento ya que es muy técnica , y exige mas de lo que da, lo poco que aprendí en el curso fue por los trabajos de investigación tan técnicos que dejaba , por otra parte las practicas de laboratorio se hicieron en casa debido al covid y la docente no hizo el acompañamiento debido ,simplemente envio videos de youtube acerca de como debia hacerce la practica , pero ella en ningun momento participo dando sugerencias de como debia hacerse el proceso ya que ella no lo hizo aun cuando los alumnos veiamos este tema por primera vez. vale recalcar que los demas docentes de las materias tecnologicas, hacian la practica en casa , realizaban video, enviaban y explicaban todo , y ella nisiquiera llego a enviar todas las clases , ni en la plataforma que se usaba classroom ,ni en el campus virtual de la universidad que nunca se uso .",-1
"Es una profesor buena, sabe darse atender, es agradable escucharla",1
Es una persona un carisma muy lindo pero a la hora de enseñar no es claro se confunde mucho mezcla temas y es algo que debe de mejorar.,-1
"Es una persona que piensa en el alumno, busca que comprenda y aplique en su entorno la materia. Explica como debería, cumple con lo pactado.",1
"Es una persona a la cuál le cuesta reconocer que se equivocó, y esto lo digo debido a un reclamo en cuál respondió y cito ""de un 3.8 a un 4 no hay mucha diferencia"", pareciese que no quisiera que sus estudiantes prograsaran. Además de que no es retroalimentativo con quices o talleres, solamente te hace ver que existe una equivocación más no aprendes del error, solo sabes que hay algo mal y allí te quedas. No dejando de lado que en diversas ocasiones esperase una respuesta tal cual como él la pensó o imaginó, de lo contrario dicha respuesta es equivocada y no debería de ser así, existen muchas maneras de expresar una misma cosa. Sinceramente espero que él cambie su forma de enseñar, su pensar, puesto que así no llegará a ningún lado para futuros estudiantes que lleguen a ver la asignatura. Todo lo dicho aquí ha sido con respeto.",-1
Es una materia muy interesante y la profe guía muy bien cada clase para el entendimiento de los temas propuestos,1
ES UNA MATERIA MUY BUENA,1
"Es una materia muy bacana y el profesor la explica muy bien, muchas gracias a ivan dario por compartir su conocimiento!",1
Es una excelente profesora.,1
"Es una excelente profesora, tiene muy claro su materia al momento de de explicar.",1
"Es una excelente profesora, es muy clara y puntual para hacer el direccionamiento del curso",1
"Es una excelente profesora, con buen dominio del tema; siempre brinda apoyo y valora el trabajo de los estudiantes",1
"Es una excelente Ingeniera, y sirve como ejemplo y motivación, para las mujeres y hombres que estamos en formación.",1
"Es una excelente docente, siempre muy dispuesta a brindar sus conocimientos, quede muy satisfecha con su asesoria",1
"Es una excelente docente, que motiva a sus estudiantes y explica todo correctamente y de la mejora manera",1
"Es una excelente docente, la cual brinda un acompañamiento completo a los estudiantes, hace que sus clases sean mas interactivas entre los mismos estudiantes",1
"Es una excelente docente, altamente calificada y se debería considerar para otras asignaturas teóricas, su conocimiento en el área empresarial es incomparable.",1
"Es una docente que tiene muchos conocimientos, sabe mucho y se le nota, aun mejor cuando se le dijo como estudiantes que necesitabamos mas ayudas visuales, busco la manera para mejorar. Muy bueno poder hablar con docentes y que estos nos ayuden a aprender con nuevas estrategias.",1
"Es una docente que no esta preparada para impartir el curso de nutrición dado que no posee los conocimientos necesarios, a parte de ello es irresponsable con el cumplimiento de los horarios y la metodologia utilizada no facilita el entendimiento del contenido del curso.",-1
"Es una docente que no cumple con un horario, no prepara su clase con anticipacion y solo lee diapositivas sin dejar todo los temas claros, se confunde mucho a la hora de explicar y eso da a entender que no domina el tema, es mejor bucar un profesor que entienda sobre la materia debido a que es algo muy importante para nuestra carrera como tal, alguien que domine el area y no solo la dicte por dictarla. con respecto a las evaluaciones no sabe calificar, uno consulta sobre los errores que tiene y no sabe contestar en que fallamos, o quizas no fallamos en nada y simplemente no coloca buena nota, uno se caracteriza por contestar lo que le preguntan y sin embrago para ella no es valido, en el curso toco devolver los parciales para que los ''revisara nuevamente'' y hasta ahora no los a entregado",-1
"Es una docente que busca la innovación eso es bueno, y es súper ordenada, me gustó mucho la manera en que programa las clases en el campus, hace más claras las
clases y además se ven muy bonitas.",2
"Es una docente muy organizada y es intachable a la hora de explicar su clase, trasmite el conocimiento de una manera muy accesible a sus estudiantes. espero seguir nos pueda acompañar en muchos mas semestres.",2
"Es una docente muy chevere muy dinamica, tiene muy buena metodologia de enseñanza",1
"Es una de mis materias favoritas, fue muy interesante los temas vistos y la profesora es muy excelente en su labor, solo hubo una dificultad y es el tiempo ya que no se lograron ver los temas con su totalidad",1
Es una de los mejores profesores de tiene la universidad,1
"Es una de las mejores profesoras que he podido tener, excelente propuesta tematica, trabajos, materiales, , tiempo, en fin felicitaciones",2
"Es una de las clases mas agradable, muy profesional en su trabajo, buena persona. excelente",1
Es una clase muy participativa y con muchas actividades y reflexiones que nos permiten captar mejor los temas,2
Es una clase muy ludica aclara dudas de los temas tratados y da ejemplo de ellos,1
"Es una buena profesora, Lo un poco malo es que se nota que es algo favoritista. Me explico, en el primer parcial saque la misma nota que otro estudiante, nos permitió corregir la nota y aunque nos equivocamos en lo mismo en la recuperación, la otra estudiante obtuvo una nota mayor. Y el trato que tenia con cierta compañera de clase",-1
"Es una buena profesora, explica de una manera muy clara y es muy comprensiva con cada estudiante, nos da diferentes formas de aprendizaje y nos enseña como conocer esas formas, la forma de evaluar el grupo es buena, corrige todo de forma adecuada y esta pendiente de que todos aprendan",2
Es una asignatura importante y el contenido de parte de la profesora es muy adecuado.,1
"Es una asignatura de por si de mucha teoria, pero se pueden hacer mil y una cosa para hacer dinamica una clase, desde diapositivas, talleres, exposiciones, trabajos,
etc... en esta materia nos quedamos en teoria, no daba intencion de segrui investigando aunque la profesora se desarrolle en su cargo de manera magnifica, falto
mucha comprension y estimulos que nos impulsen a querer seguir aprendiendo de la asiganatura.",0
"Es un sugerencia para otro tema aparte del profesor, porque es un excelente profesor. Quiero aprovechar este espacio para dar mi inconformidad con el aseo de los baños, ya que siempre estan sucios y no cuentan con papel higienico",0
"Es un profesor sumamente irrespetuoso; ante dudas responde de manera grosera, como estudiante se siente impotencia, porque se nota el trato preferencial a ciertos estudiantes; injusticia en todo sentido; ante quejas o reclamos responde de manera descortés.",-2
Es un profesor que valora mucho el trabajo de cada uno.,1
"Es un profesor que utiliza palabras vulgares durante la clase, es irrespetuoso con su actitud, no respetó los puntos de vista del estudiante cuando se participó, mas bien los ridiculizó. tiene preferencias de estudiantes, lo cual no permite una equidad a la hora de evaluar. Es arrogante y mi consejo es que por el bien de la calidad de docencia se corrija esto, porque me he visto afectado como estudiante por este tipo de profesor, además esta materia es muy importante para la Tecnologia en Alimentos",-2
Es un profesor que tiene un gran conocimiento pero su pedagogia es regular ya que yo como estudiante quedo con algunos temas sin entenderle y tengo la obligacion de de buscar fuentes externas para asi llenar esos vacios que deja por su enseñanza,-1
"ES un profesor que no tiene respeto hacia las opiniones de los estudiantes, siempre es cuadriculado y no le gusta escuchar a los demas, en ocasiones muchos estudiantes les hablan y el solo se dispone a ignorarlos y hacerlos quedar mal delante todo el salon",-1
"ES UN PROFESOR QUE LLEGA CON UNA METODOLOGIA TOTALMENTE INADECUADA, UNA FORMA DE HABLAR UN POCO FUERA DE BASE, Y NO TIENE
UNA COHERENCIA EN LO QUE ENSEÑA",-1
"Es un profesor que entiende que la modalidad virtual no es llenar a los estudiantes de trabajos adicionales, respeta los tiempos de clase y actividades.muy organizado",1
Es un profesor que cree que uno es tan idiota como para no identificar los insultos en el sarcasmo,-2
"Es un profesor puntual, dinámico y pedagógico, socializa las notas constamente, y ayuda a los estudiante que no poseen implementos deportivos con ideas creativas e indica como hacer los ejercicios con elementos caseros",2
"Es un profesor muy respetuoso y tiene un amplio conocimiento sobre los temas tratados en la materia, lo cual fue bueno. Con respecto a la metodologia, ya que es mucha teoria siempre es abrumador, pero se sabe que el docente intenta hacer muchas cosas para que los temas sean comprendidos en su totalidad.",1
Es un profesor muy paciente y eso hace amena la clase,1
"Es un profesor muy joven, pero que demuestra el nivel de compromiso y conocimiento que tiene, lo que hace que como estudiantes estemos más confiados en cuanto a nuestra fuente de conocimiento",1
"Es un profesor muy bueno, tiene mucho conocimiento, sin embargo pienso que le falta ser un poco mas respetuoso con los estudiantes",-1
